Date,Open,High,Low,Close,Volume,Change
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,27184600,0.017671902356090424
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,22718900,-0.003196568005028348
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,20143200,0.011873832372980463
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,19330800,-0.0021413276231263384
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,19930100,0.004205990246948766
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,15621800,0.0021369348197707947
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,17153600,-0.0005970632557120733
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,17175300,-0.00964408356300088
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,11168100,-0.0013788664326696404
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,21220100,0.006644841997855895
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,17548900,0.00017142428465352378
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,17912000,0.006685512912817475
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,17114500,-0.018816510360971383
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,25846800,0.00043390361579946743
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,15235400,-0.002168444774175813
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,17499600,-0.012430461524646677
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,19947600,0.005809312817261866
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,19020300,0.002625387770815305
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,17532900,-0.0004364410569172012
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,17711000,0.000436631620883303
2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,15669500,-0.005498797722755247
2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,25658500,-0.007021265882184045
2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,23549000,-0.004154156118425143
2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,19404900,0.00017754746415227316
2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,16470100,0.002129717442275497
2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,15122700,-0.006995492016226769
2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,17199300,0.011325167463646077
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,25453700,-0.024865595918862695
2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,14950600,0.0075052161907913015
2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,17394900,-0.007628778388887131
2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,15040900,0.023785812251757462
2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,12920100,-0.002120122528618655
2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,25204800,-0.004337799820652493
2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,10499200,0.003645381241797061
2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111.0,13922900,-0.01665483078633795
2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,16967000,-0.004324354566969313
2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,18902700,-0.010043367849004255
2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,25451500,0.000548373609227181
2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,19769800,-0.019000655959263063
2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,17724400,-0.004935271275808973
2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,19473500,0.0093580385016686
2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,24575600,0.012238083509685568
2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,15666800,-0.0038468416172499505
2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,18185500,-0.010849579643238126
2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,23630400,-0.01961331636399431
2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,21910000,-0.0035081325713439164
2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,27917400,0.03720269951356983
2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,18085600,-0.011558591978154778
2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,18958900,-0.018839895863544082
2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,14677700,0.02033675275306251
2002-05-14,109.62000274658203,110.37000274658203,109.0,110.22000122070312,34201200,0.021785467825025672
2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,29535300,-0.0039012910580063787
2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,28092000,0.005191726842800354
2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,27823700,0.00489308547064916
2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,13833800,-0.010820600190494077
2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,16877200,-0.009115770536181622
2002-05-22,108.22000122070312,109.12000274658203,108.0,108.94000244140625,15844200,0.0022079622806092792
2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,13879800,0.010648026498243852
2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,11877000,-0.012806503653551475
2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,24236900,-0.005428318649668094
2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,14773300,-0.007400512799773984
2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107.0,18217900,-0.0027959277094624256
2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,19826300,0.0020560861747955608
2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,26056300,-0.026580847245605024
2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,25856200,0.0024910846027974445
2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,19695900,0.009366370855960046
2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,22998500,-0.020357934982041557
2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,24011600,-0.0011598951057794986
2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,18759900,0.0038707329209788422
2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,19990700,-0.01715826890255342
2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,31266000,0.006080842998717235
2002-06-13,102.12999725341797,103.0,101.33999633789062,101.55000305175781,21043900,-0.01004093157449191
2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,39267500,-0.0014771198559438128
2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,17647200,0.02682446922852301
2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,21628500,0.00816364244812697
2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,21540700,-0.023340045242883228
2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,25691000,-0.012777971142104473
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,31190700,-0.019069265118409395
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,37169700,0.005237754621823942
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,33355000,-0.022444944134945178
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,37913600,0.0016400539782022655
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,31616400,0.01749896708055273
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,28184200,-0.004726955840898849
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,20270200,-0.0195028326902906
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,34213900,-0.021230522359166393
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,30565800,0.005686015674280369
2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,19013500,0.039786360981786666
2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,19118600,-0.01248613326204063
2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,28620400,-0.025186104092885835
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,50522500,-0.036401629530162564
2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,59476500,0.008141554251395499
2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,39018600,-0.010983140328360522
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,77317200,0.005334761806311723
2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,53282400,-0.019276574072880633
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,48880600,0.0019876359322924917
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,32656700,-0.032400208080516094
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,77572600,-0.03519366583009808
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,78134000,-0.029630529611120632
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,74484100,-0.0273722637899455
2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,107022800,0.05966234464710399
2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84.0,87176600,-0.00849859785562866
2002-07-26,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,41206800,0.01904760088239397
2002-07-29,87.5,90.33999633789062,87.30000305175781,89.7699966430664,53492900,0.04871493274857945
2002-07-30,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,47532200,0.01303337241942753
2002-07-31,90.48999786376953,91.55000305175781,89.25,91.16000366210938,44669900,0.0024191908378809915
2002-08-01,90.87999725341797,91.3499984741211,88.33000183105469,88.77999877929688,66571900,-0.026107994594144014
2002-08-02,88.5,88.91000366210938,85.62000274658203,86.79000091552734,51772900,-0.022414934570077854
2002-08-05,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,47191300,-0.03479668441760135
2002-08-06,85.2300033569336,87.9000015258789,85.11000061035156,86.58999633789062,64730000,0.03366360042772699
2002-08-07,87.87000274658203,88.5,85.7699966430664,88.0999984741211,43289400,0.017438528699529603
2002-08-08,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,48339800,0.032349585964615714
2002-08-09,90.0999984741211,91.94000244140625,89.3499984741211,91.29000091552734,41879200,0.003738361502954702
2002-08-12,89.98999786376953,91.2699966430664,89.55000305175781,90.62000274658203,25841700,-0.007339228417417551
2002-08-13,90.1500015258789,91.66000366210938,88.6500015258789,88.97000122070312,49690500,-0.01820791741193299
2002-08-14,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,57423600,0.0365291666337949
2002-08-15,92.83999633789062,93.98999786376953,92.19999694824219,93.5,45551500,0.013879839105982564
2002-08-16,92.81999969482422,94.08000183105469,92.0,93.22000122070312,36517300,-0.0029946393507687165
2002-08-19,93.45999908447266,95.75,93.0999984741211,95.4000015258789,33669900,0.02338554255126557
2002-08-20,94.81999969482422,95.4000015258789,93.62000274658203,94.38999938964844,30508300,-0.01058702431945442
2002-08-21,95.05999755859375,95.77999877929688,93.56999969482422,95.75,39628900,0.014408312524056558
2002-08-22,95.48999786376953,97.1500015258789,95.06999969482422,96.68000030517578,38399800,0.009712796920895888
2002-08-23,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,33716400,-0.021514292764677766
2002-08-26,94.91000366210938,95.63999938964844,93.5,95.26000213623047,33830100,0.006976783010096205
2002-08-27,95.69999694824219,96.25,93.5,94.16000366210938,35335700,-0.011547327833858284
2002-08-28,93.27999877929688,93.48999786376953,91.80000305175781,92.0999984741211,38970600,-0.021877709301929872
2002-08-29,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,42965700,0.0004343204798052574
2002-08-30,91.68000030517578,93.38999938964844,91.4000015258789,91.77999877929688,30366700,-0.003907104544565551
2002-09-03,90.7300033569336,91.0,88.1500015258789,88.27999877929688,76586400,-0.038134670369918404
2002-09-04,88.61000061035156,90.25,88.05999755859375,89.54000091552734,51099500,0.014272792859688622
2002-09-05,88.48999786376953,89.43000030517578,87.5,88.77999877929688,67250900,-0.008487850440692534
2002-09-06,89.75,90.56999969482422,89.33999633789062,90.0,38622200,0.01374184768503989
2002-09-09,89.0999984741211,91.3499984741211,88.80000305175781,90.66000366210938,33998400,0.0073333740234375
2002-09-10,91.13999938964844,91.77999877929688,90.55999755859375,91.69999694824219,41416600,0.011471357204097152
2002-09-11,92.47000122070312,93.33000183105469,91.0999984741211,91.12999725341797,27711200,-0.00621591836198142
2002-09-12,90.75,90.83999633789062,88.98999786376953,89.44999694824219,43601700,-0.018435206362444726
2002-09-13,88.69000244140625,89.9000015258789,88.25,89.66999816894531,41131000,0.0024594882974721924
2002-09-16,89.30999755859375,89.88999938964844,88.45999908447266,89.88999938964844,28167600,0.0024534540559332393
2002-09-17,90.88999938964844,91.19000244140625,87.75,87.83000183105469,47609700,-0.022916871427089758
2002-09-18,87.01000213623047,88.5,86.27999877929688,86.94999694824219,54719400,-0.010019410958287721
2002-09-19,85.98999786376953,86.80000305175781,84.69999694824219,84.69999694824219,48510500,-0.025876941678782735
2002-09-20,84.91999816894531,85.19999694824219,84.05000305175781,84.3499984741211,46325600,-0.0041322135387439046
2002-09-23,83.6500015258789,84.05999755859375,82.69000244140625,83.66000366210938,46893800,-0.008180140183682539
2002-09-24,82.44000244140625,83.6500015258789,81.8499984741211,82.30999755859375,69507000,-0.016136816213493176
2002-09-25,83.37000274658203,84.7699966430664,82.04000091552734,84.3499984741211,59294400,0.024784363698651977
2002-09-26,85.0199966430664,85.97000122070312,84.44999694824219,85.7300033569336,53638000,0.016360461265875315
2002-09-27,85.0,85.62999725341797,82.75,82.75,64648300,-0.034760331742044424
2002-09-30,82.0,82.80000305175781,80.9000015258789,81.79000091552734,73096400,-0.011601197395439954
2002-10-01,82.43000030517578,85.7699966430664,81.47000122070312,85.72000122070312,67198100,0.04804988704223983
2002-10-02,84.69000244140625,85.52999877929688,82.5999984741211,83.1500015258789,56749100,-0.029981330590596298
2002-10-03,83.13999938964844,84.5999984741211,81.94999694824219,82.30999755859375,55547000,-0.010102272421771639
2002-10-04,82.80000305175781,82.91999816894531,79.58000183105469,80.80000305175781,68483700,-0.01834521384551157
2002-10-07,80.05999755859375,81.19999694824219,78.55000305175781,79.12999725341797,53188000,-0.020668387812684774
2002-10-08,79.80999755859375,81.30999755859375,78.19999694824219,80.37000274658203,79531000,0.015670485734921483
2002-10-09,79.08999633789062,79.69999694824219,77.77999877929688,78.0999984741211,79956400,-0.028244421984388646
2002-10-10,77.94000244140625,81.06999969482422,77.06999969482422,80.62999725341797,76749000,0.0323943512000862
2002-10-11,82.0999984741211,84.7300033569336,81.81999969482422,84.16000366210938,82308300,0.04378031165741813
2002-10-14,83.19999694824219,84.8499984741211,83.04000091552734,84.62999725341797,40631900,0.005584524368553407
2002-10-15,86.98999786376953,88.72000122070312,86.8499984741211,88.69999694824219,82320300,0.048091691207751315
2002-10-16,87.41000366210938,87.80000305175781,85.91999816894531,86.55000305175781,62977800,-0.02423893991494644
2002-10-17,88.87000274658203,89.30000305175781,87.8499984741211,88.2699966430664,68534100,0.019872831087943688
2002-10-18,87.6500015258789,89.11000061035156,86.93000030517578,88.63999938964844,47448700,0.004191715879158753
2002-10-21,88.12000274658203,90.5,87.56999969482422,90.16999816894531,45859100,0.017260816672292886
2002-10-22,89.05000305175781,90.01000213623047,88.5199966430664,89.5199966430664,40966800,-0.007208623035136844
2002-10-23,88.7699966430664,90.2699966430664,87.68000030517578,90.19999694824219,54905800,0.007596071611654259
2002-10-24,90.75,90.9000015258789,88.0999984741211,88.36000061035156,54987400,-0.020399073172324346
2002-10-25,88.20999908447266,90.38999938964844,87.94000244140625,90.19999694824219,43672100,0.020823860629026133
2002-10-28,91.1500015258789,91.29000091552734,88.8499984741211,89.61000061035156,39416100,-0.006540979577074396
2002-10-29,89.08000183105469,89.48999786376953,87.0,88.56999969482422,59508200,-0.011605857699405094
2002-10-30,88.68000030517578,89.95999908447266,88.2300033569336,89.43000030517578,41688600,0.009709840954214415
2002-10-31,89.66000366210938,90.30000305175781,88.19000244140625,88.5199966430664,41620600,-0.010175597215744483
2002-11-01,88.3499984741211,90.81999969482422,88.05000305175781,90.2699966430664,51878900,0.01976954435568287
2002-11-04,91.80000305175781,92.94000244140625,90.9000015258789,91.12999725341797,49080600,0.009526981747346933
2002-11-05,90.83999633789062,92.06999969482422,90.83999633789062,91.8499984741211,37270800,0.00790081468674817
2002-11-06,92.4800033569336,93.06999969482422,90.79000091552734,93.04000091552734,65013100,0.012955933164675396
2002-11-07,92.0199966430664,92.22000122070312,90.22000122070312,90.76000213623047,51572000,-0.024505575632645642
2002-11-08,90.52999877929688,91.56999969482422,89.5199966430664,89.6500015258789,37905400,-0.01223006373099744
2002-11-11,89.51000213623047,89.55999755859375,87.80000305175781,88.26000213623047,33505100,-0.015504733586057909
2002-11-12,88.66000366210938,89.93000030517578,88.37000274658203,88.95999908447266,37724500,0.007931077852929723
2002-11-13,88.31999969482422,89.73999786376953,87.44999694824219,89.05000305175781,63891500,0.0010117352541752197
2002-11-14,90.06999969482422,91.0,89.75,90.7300033569336,31896800,0.01886580850760138
2002-11-15,90.0,91.55000305175781,89.94999694824219,91.4000015258789,39152100,0.007384527104110497
2002-11-18,92.1500015258789,92.1500015258789,90.3499984741211,90.4800033569336,28934800,-0.010065625312761348
2002-11-19,90.0199966430664,91.0999984741211,89.76000213623047,90.36000061035156,32806600,-0.0013262902534235516
2002-11-20,89.9800033569336,92.41999816894531,89.94999694824219,92.37000274658203,36688400,0.02224437940077
2002-11-21,92.5999984741211,94.19000244140625,92.43000030517578,94.08999633789062,55128200,0.018620694383082486
2002-11-22,93.4800033569336,94.2699966430664,93.2699966430664,93.41999816894531,32513800,-0.007120822563742625
2002-11-25,93.43000030517578,94.26000213623047,92.7699966430664,93.4800033569336,33846400,0.000642316304478672
2002-11-26,93.06999969482422,93.44999694824219,91.62000274658203,91.69999694824219,42284700,-0.019041574077557837
2002-11-27,92.5199966430664,94.6500015258789,92.43000030517578,94.27999877929688,37764000,0.028135244459287237
2002-11-29,94.80000305175781,94.94999694824219,93.7699966430664,93.9800033569336,19385700,-0.0031819625185353505
2002-12-02,95.47000122070312,96.05000305175781,93.22000122070312,94.12999725341797,49911900,0.0015960192714050254
2002-12-03,93.25,93.4000015258789,92.3499984741211,92.87000274658203,34407700,-0.013385685154582171
2002-12-04,91.7699966430664,93.13999938964844,91.43000030517578,92.44999694824219,64040800,-0.004522513038854212
2002-12-05,92.7300033569336,92.80000305175781,91.0999984741211,91.43000030517578,36724900,-0.011032954859235397
2002-12-06,90.12000274658203,92.16999816894531,89.9800033569336,92.02999877929688,49824100,0.00656238075159591
2002-12-09,91.06999969482422,91.45999908447266,89.4800033569336,89.5,36789600,-0.027491022632350887
2002-12-10,90.0199966430664,91.0999984741211,89.76000213623047,90.69999694824219,33319900,0.013407787131197627
2002-12-11,90.41999816894531,91.62000274658203,90.16000366210938,90.77999877929688,39201000,0.0008820488836437383
2002-12-12,91.19999694824219,91.48999786376953,90.19999694824219,90.7699966430664,34465600,-0.00011017995555150656
2002-12-13,89.91000366210938,90.4800033569336,89.2699966430664,89.33999633789062,36862200,-0.01575410772349096
2002-12-16,89.81999969482422,91.79000091552734,89.66000366210938,91.6500015258789,37098400,0.025856338512167235
2002-12-17,91.37000274658203,91.73999786376953,90.73999786376953,90.8499984741211,32353900,-0.00872889294532001
2002-12-18,90.31999969482422,90.4000015258789,89.33000183105469,89.80000305175781,35612600,-0.011557462190408024
2002-12-19,89.3499984741211,90.69999694824219,88.5999984741211,89.16000366210938,39264200,-0.007126941736066118
2002-12-20,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,31176900,0.009309041807642743
2002-12-23,89.58999633789062,90.47000122070312,89.30999755859375,90.0199966430664,22599300,0.00033335681752419145
2002-12-24,89.58999633789062,89.86000061035156,89.25,89.3499984741211,10937000,-0.007442770428018202
2002-12-26,89.69999694824219,90.61000061035156,88.83999633789062,89.38999938964844,17485600,0.00044768792625026653
2002-12-27,88.95999908447266,89.29000091552734,87.37999725341797,87.37999725341797,22205700,-0.02248576071098208
2002-12-30,87.79000091552734,88.47000122070312,87.22000122070312,88.11000061035156,29968000,0.00835435316868288
2002-12-31,87.98999786376953,88.43000030517578,87.11000061035156,88.2300033569336,34036600,0.00136196510896327
2003-01-02,88.8499984741211,91.30000305175781,88.54000091552734,91.06999969482422,44516300,0.032188555251453956
2003-01-03,90.91000366210938,91.37999725341797,90.5,91.3499984741211,32222600,0.003074544638576387
2003-01-06,91.23999786376953,93.48999786376953,91.16999816894531,92.95999908447266,40984500,0.01762452804865307
2003-01-07,92.9000015258789,93.37000274658203,92.19999694824219,92.7300033569336,38640400,-0.002474136508220763
2003-01-08,92.19999694824219,92.4000015258789,91.05000305175781,91.38999938964844,38702200,-0.014450597635883312
2003-01-09,91.81999969482422,93.18000030517578,91.41000366210938,92.80999755859375,34804900,0.015537785079645736
2003-01-10,91.94999694824219,93.63999938964844,91.80000305175781,93.05999755859375,37768900,0.0026936753213700655
2003-01-13,93.54000091552734,93.86000061035156,92.44000244140625,93.02999877929688,31649900,-0.0003223595538779887
2003-01-14,92.69000244140625,93.83000183105469,92.41000366210938,93.33000183105469,30733000,0.003224799050782917
2003-01-15,93.54000091552734,93.56999969482422,91.91000366210938,92.4000015258789,33511800,-0.009964644668702153
2003-01-16,92.5,92.93000030517578,91.44999694824219,92.0199966430664,44812100,-0.004112606888930302
2003-01-17,90.98999786376953,92.30000305175781,90.1500015258789,90.66000366210938,35618300,-0.014779320045318704
2003-01-21,90.87000274658203,90.91999816894531,88.94999694824219,89.25,36826200,-0.015552653928456377
2003-01-22,88.7699966430664,89.80000305175781,88.0,88.16999816894531,42286500,-0.012100860852153362
2003-01-23,88.75,89.37999725341797,87.94999694824219,88.70999908447266,55919800,0.006124542664644622
2003-01-24,88.58999633789062,88.68000030517578,86.16999816894531,86.37999725341797,68633900,-0.026265379947033717
2003-01-27,85.7300033569336,86.80000305175781,84.5,85.19999694824219,57884400,-0.013660573543594201
2003-01-28,85.62999725341797,86.4000015258789,85.12999725341797,85.83000183105469,46929100,0.00739442377204801
2003-01-29,85.41999816894531,87.18000030517578,84.7699966430664,86.4800033569336,53712200,0.00757312725168468
2003-01-30,86.79000091552734,86.87999725341797,84.4000015258789,84.43000030517578,49845900,-0.023704937236146074
2003-01-31,84.1500015258789,86.20999908447266,84.1500015258789,86.05999755859375,55317000,0.019305901309087707
2003-02-03,86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,39696000,0.001975433455294903
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,43633400,-0.009857428626056961
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,55270600,-0.006207528652452116
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,53638000,-0.00471421960014419
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,43165000,-0.012196552001394884
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,45455900,0.007072692162978211
2003-02-11,84.37000274658203,84.87999725341797,82.83000183105469,83.43000030517578,46861000,-0.006903961627261449
2003-02-12,83.16000366210938,83.62000274658203,82.08999633789062,82.0999984741211,35873600,-0.01594152973977848
2003-02-13,82.1500015258789,82.66000366210938,81.0,82.3499984741211,57934100,0.003045067048068253
2003-02-14,82.37000274658203,84.19999694824219,81.81999969482422,84.1500015258789,59580900,0.021857960960660765
2003-02-18,84.52999877929688,85.80000305175781,84.38999938964844,85.62999725341797,39492700,0.017587590026173855
2003-02-19,85.31999969482422,85.47000122070312,84.27999877929688,85.18000030517578,31432000,-0.005255132111127396
2003-02-20,85.20999908447266,85.41999816894531,84.05000305175781,84.33000183105469,29280100,-0.009978850329605427
2003-02-21,84.37999725341797,85.73999786376953,83.45999908447266,85.18000030517578,60955800,0.010079431467628406
2003-02-24,84.93000030517578,85.0,83.58999633789062,83.80000305175781,30628600,-0.01620095384449202
2003-02-25,82.94999694824219,84.48999786376953,82.22000122070312,84.47000122070312,56770600,0.007995204588853036
2003-02-26,84.0199966430664,84.52999877929688,83.08000183105469,83.23999786376953,37787200,-0.014561422270136381
2003-02-27,83.69999694824219,84.75,83.16000366210938,84.33999633789062,51126000,0.01321478258470585
2003-02-28,84.47000122070312,85.2300033569336,84.16000366210938,84.9000015258789,43666800,0.006639853121936799
2003-03-03,85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,42923100,-0.009540696977978009
2003-03-04,83.94999694824219,84.01000213623047,82.6500015258789,82.75,31440500,-0.015935264552828003
2003-03-05,82.61000061035156,83.54000091552734,82.36000061035156,83.44999694824219,43974700,0.008459177622262084
2003-03-06,82.87000274658203,83.5199966430664,82.47000122070312,82.75,41217700,-0.008388220177843067
2003-03-07,81.61000061035156,83.98999786376953,81.43000030517578,83.31999969482422,63538000,0.006888213834733761
2003-03-10,82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,41014100,-0.024003840702417078
2003-03-11,81.4800033569336,82.0,80.4800033569336,80.5199966430664,48102700,-0.00983771587260262
2003-03-12,80.37999725341797,81.0999984741211,79.37999725341797,81.05999755859375,62459800,0.006706419995533412
2003-03-13,82.18000030517578,83.91000366210938,81.52999877929688,83.86000061035156,72117800,0.03454235302355945
2003-03-14,84.19999694824219,84.7699966430664,83.3499984741211,84.12999725341797,63951800,0.0032196117469748533
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,88217500,0.03149888996069406
2003-03-18,87.1500015258789,87.3499984741211,86.27999877929688,87.29000091552734,50792300,0.00587695486753268
2003-03-19,87.27999877929688,88.16000366210938,86.68000030517578,87.95999908447266,49630800,0.007675543154062812
2003-03-20,87.33000183105469,88.58999633789062,86.3499984741211,88.1500015258789,67321600,0.0021601005386980574
2003-03-21,88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,71165300,0.01724329684350792
2003-03-24,88.0199966430664,88.13999938964844,86.3499984741211,86.69000244140625,65398900,-0.03323291834939616
2003-03-25,86.73999786376953,88.26000213623047,86.44000244140625,87.5199966430664,61040100,0.009574278213005579
2003-03-26,87.55999755859375,87.8499984741211,86.80000305175781,87.08000183105469,45740800,-0.0050273632185585376
2003-03-27,86.4000015258789,87.66000366210938,85.98999786376953,87.1500015258789,53120200,0.0008038549994524148
2003-03-28,86.47000122070312,87.27999877929688,86.25,86.70999908447266,32583000,-0.005048794419993128
